post_content,post_type,post_date,ID,seen
وكان سعيد بن عبدالعزيز إذا فاتته صلاة الجماعة بكى .    نعم . بكى لا لأنه قد فاتته مباراة رياضية ، ولا لأغنية أو تمثيلية . ولكن يبكي لفوات المثوبة والروحانية .,post,2014-11-08 18:48:07,141,
ولهذا قال إبراهيم التيمي : إذا رأيت الرجل يتهاون في التكبيرة الأولى فاغسل يدك منه .,post,2014-11-08 18:48:07,142,
أخي في الله: إن عمارة المساجد من خصال الصالحين كما رأيت، وإنها أخي لسبب لشهادة المؤمنين للعبد بالإيمان..,post,2014-11-08 18:48:08,143,
اعلم أن حسن المظهر وجميل الملبس، وطيب الرائحة مطالب إسلامية رغب الشارع فيها عند أداء الصلاة وعند حضور الجمع والجماعات {يَا بَنِي آدَمَ خُذُواْ زِينَتَكُمْ عِندَ كُلِّ مَسْجِدٍ} [الأعراف:31]،,post,2014-11-08 18:48:08,144,
الصَّلاة آخر ما يُفقد من الدِّين فإن ضاعت ضاع الدِّين كلُّه قال -صلَّى الله عليه وسلَّم: «لتنقضنَّ عُرى الإسلام عُروةً عُروةً، فكلما انتقضت عروة تشبث النَّاس بالَّتي تليها، فأولهنَّ نقضًا الحكم، وآخرهنَّ الصَّلاة» [صحَّحه الألباني 572 في صحيح التَّرغيب].,post,2014-11-08 18:48:08,145,
الصَّلاة هي العبادة الوحيدة الَّتي توعَّد الله تاركها أو المتهاون بها أشدَّ العقوبة في الدُّنيا وعند موته وفي القبر وعند الحشر وفي النَّار.,post,2014-11-08 18:48:08,146,
الطيب من كل شيء هو مختار الله سبحانه وتعالى لهذا فطر الناس عليه، وجمع أطيب الأشياء لنبيه، فله من الأخلاق والأعمال أطيبها وأزكاها، ومن المطاعم أطيبها وأزكاها، ومن الروائح أطيبها وأزكاها،,post,2014-11-08 18:48:08,147,
عماد الدِّين؛ قال -صلَّى الله عليه وسلَّم-: «رأس الأمر الإسلام، وعموده الصَّلاة، وذروة سنامه الجهاد» [رواه التّرمذي 2616 وصحَّحه الألباني]، والصَّلاة أوَّل ما أوجبه الله من العبادات وأعظم ركنٍ بعد الشَّهادتين فرضها الله على نبيِّه من فوق سابع سماء ليلة أسري به من غير واسطةٍ وهذا دليلٌ على عظيم شأنها.,post,2014-11-08 18:48:08,148,
فرضت علينا خمسين فريضة في اليوم والليلة ثمَّ نُقصت حتَّى صارت خمسًا في العمل وخمسين في الأجر بفضل الله ومنته ورحمته، والصَّلاة هي أوَّل ما يحاسب عليه العبد يوم القيامة، فإن صلحت صلح سائر عمله وإن فسدت فسد سائر عمله، والصَّلاة هي أخر ما وصى به النَّبيُّ -صلَّى الله عليه وسلَّم- أمَّته عند مرض موته جعل يقول وهو يلفظ أنفاسه الأخيرة: «الصَّلاة، وما ملكت أيمانكم» [صحَّحه الألباني 105 في صحيح الجامع].,post,2014-11-08 18:48:08,149,
قال الإمام القرطبي: (قوله تعالى:  إِنَّمَا يَعْمُرُ مَسَاجِدَ اللَّهِ  دليل على أن الشهادة لعمَّار المساجد بالإيمان صحيحة؛ لأن الله سبحانه ربطه بها وأخبر عنه بملازمتها.,post,2014-11-08 18:48:08,150,
قال الله تعالى:  إِنَّمَا يَعْمُرُ مَسَاجِدَ اللَّهِ مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَأَقَامَ الصَّلَاةَ وَآتَى الزَّكَاةَ وَلَمْ يَخْشَ إِلَّا اللَّهَ فَعَسَى أُولَئِكَ أَنْ يَكُونُوا مِنَ الْمُهْتَدِينَ  [التوبة: 18].,post,2014-11-08 18:48:08,151,
قال عمر بن الخطاب  : (من شهد معنا الصلوات شهدنا له بالإيمان، ثم تلا:  إِنَّمَا يَعْمُرُ مَسَاجِدَ اللَّهِ مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ  [التوبة: 18].,post,2014-11-08 18:48:08,152,
قول النبي  : «ليس صلاة أثقل على المنافقين من الفجر والعشاء ولو يعلمون ما فيهما لأتوهما ولو حبوًا، لقد هَمَمْتُ أن آمر المؤذن فيقيم ثم آمر رجلاً يؤم الناس ثم آخذ شُعَلاً من نار فأحرِّق على من لا يخرج إلى الصَّلاة بعد!» [رواه البخاري].    قال الحافظ ابن حجر: (ودلَّ هذا على أن الصلاة كلها ثقيلة على المنافقين، ومنه قوله تعالى:  وَلَا يَأْتُونَ الصَّلَاةَ إِلَّا وَهُمْ كُسَالَى  [التوبة: 54].,post,2014-11-08 18:48:08,153,
كان من أخلاقه صلى الله عليه وسلم التطيب، يحبه ويكثر منه بل هو إحدى محبوباته الدنيوية ففي الحديث «حُبب إلي من الدنيا، النساء والطيب، وجُعلت قُرة عيني في الصلاة» [رواه أحمد وصححه الألباني].,post,2014-11-08 18:48:08,154,
لِما شُرع السواك عند الصلاة ؟    لأنه مطهرة للفم ومرضاة للرب. إذاً يجدر بالمؤمن أن يصرف شيئاً من زينته لله سبحانه وتعالى وذلك عند الوقوف بين يديه فيأتي إلى عبادة ربه على أحسن حال.,post,2014-11-08 18:48:08,155,
ما من رجل يتطهر فيحسن الطهور ثم يعمد إلى مسجد من هذه المساجد إلا كتب الله له بكل خطوة يخطوها حسنة ويرفعه بها درجة، ويحط عنه بها سيئة.,post,2014-11-08 18:48:08,156,
وقال أبو موسى الأشعرى  : (من سمع المنادي فلم يجب بغير عذر فلا صلاة له).,post,2014-11-08 18:48:08,157,
وقال عبد الله بن مسعود  : (من سرَّه أن يلقى الله غدًا مسلمًا، فليحافظ على هذه الصلوات حيث ينادى بهنَّ فإن الله شرع لنبيكم سنن الهدى، وأنهنَّ من سنن الهدى).,post,2014-11-08 18:48:08,158,
وقد قال بعض السلف: (إذا رأيتم الرجل يعمر المسجد فحسِّنوا به الظنَّ).,post,2014-11-08 18:48:08,159,
وقدوتنا في ذلك نبينا محمد بن عبد الله صلى الله عليه وسلم حيث كان يلبس أحسن لباس ويتعطر بأزكى رائحة بل كان عبق طيبة يفوح في طريقه، وقد أخذ بهذا المبدء خير القرون من بعده فنهجوا نهجه، وسلكوا هديه، فعظموا الدين فأعلى الله شأنهم وأبقى ذكرهم فلنا مع أولئك الرجال الأفذاذ وقفات لمعرفة واقع المساجد في نفوسهم ومكانة الصلاة في قلوبهم لنقيس حالنا بحالهم، فنلتزم نهجهم ونحذر مخالفتهم.,post,2014-11-08 18:48:08,160,
ومن خصائصه صلى الله عليه وسلم طيب الرائحة فجسمه يفوح طيباً فعن أنس بن مالك رضي الله عنه قال: (ما شممت عنبراً قط ولا مسكاً ولا شيئاً أطيب من ريح الرسول صلى الله عليه وسلم) [رواه مسلم].,post,2014-11-08 18:48:08,161,
أخيراً سوف أسوق لك حال الإمام مالك عند جلوسه لدرس الحديث وهي حال كثير من العلماء، (كان رحمه الله يتهيأ ويلبس ثيابه وتاجه، وعمامته ثم يُطرق برأسه فلا يتنخم ولا يبزق ولا يعبث بشيء من لحيته حتى يفرغ من القراءة إعظاماً لحديث رسول الله).,post,2014-11-08 18:48:09,162,
أما عبد الله بن عباس فقد كان إذا خرج إلى المسجد عرف أهل الطريق أنه مر من طيب ريحه.,post,2014-11-08 18:48:09,163,
أن التجمل من محبوبات الله سبحانه وتعالى فعن جابر بن عبد الله قال: قال رسول صلى الله عليه وسلم: «إن الله جميل يحب الجمال» [رواه مسلم] وآكد الجمال ما كان عند مناجاة الله سبحانه وتعالى.,post,2014-11-08 18:48:09,164,
إن إحياء أهمية الصلاة، ومكانة المسجد لدى الناس مسئولية الجميع لا يمكن أن تغرس في النفوس إلا بتضافر  جهود المخلصين من مربين ومعلمين، ودعاة ومحتسبين، ويأتي هذا عبر الكلمة الصادقة، والتوجيه السديد، والقصة المؤثرة.أما الحوافز المادية مع الصغار فذات أثر عجيب.,post,2014-11-08 18:48:09,165,
اختيار أحسن الثياب لصلاة الجمعة والعيدين ففي الحديث: «من اغتسل يوم الجمعة، ومس من طيب إن كان له، ولبس من أحسن ثيابه ثم خرج وعليه السكينة حتى يأتي المسجد ثم يركع ما بدا له، ولم يؤذ أحداً، ثم أنصت إذا خرج إمامه حتى يصلي كانت كفارة لما بينهما» [رواه أحمد وصححه الألباني],post,2014-11-08 18:48:09,166,
التبذل ورثاثة الملبس ليست من الإسلام فقد رأى الرسول صلى الله عليه وسلم رجلاً عليه ثياب وسخة فقال: «أما كان هذا يجد ما يغسل به ثوبه؟» [رواه أبو داوود وصححه الألباني]. لأن وسخ الثوب وكريه الرائحة ينفر الناس عنه. فمن كان على هذه الحال فقد آذى المصلين ونفرهم عنه، فهل يعي أصحاب المهن، وأهل الثياب الرثة هذا الأدب الرفيع؟,post,2014-11-08 18:48:09,167,
سئل إبراهيم النخعي رحمه الله ما ألبس من الثياب، فقال: (مالا يشهرك عند الناس، ولا يحقرك عند السفهاء) إن من دخل المسجد بلباس نومه، أو بلباس صنعته هل ترى سيلقى الإحترام والتوقير بل أنه عرض نفسه للنبز والإغتياب فرحم الله إمرءاً كف نفسه عن الإغتياب.,post,2014-11-08 18:48:09,168,
قال أبو العالية رضي الله عنه: (كان المسلمون إذا تزاوروا تجملوا) إذا كانت هذه حالهم عند التزاور فيما بينهم، فهم عند الصلاة أجمل وأبلغ لعظم حق الله.,post,2014-11-08 18:48:09,169,
